56769, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, 0, 0, 	692, 544, 495, 485, 472, 190, 	3.500, -79.562, -84.438, 157.750, 88.250, 178.688, 	0
56790, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, 0, 0, 	695, 547, 497, 487, 474, 190, 	3.438, -79.562, -84.438, 157.688, 88.250, 178.688, 	0
56809, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, 0, 0, 	693, 545, 496, 486, 475, 191, 	3.438, -79.562, -84.375, 157.688, 88.250, 178.688, 	0
56829, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, 0, 0, 	694, 545, 496, 486, 473, 190, 	3.438, -79.562, -84.375, 157.688, 88.250, 178.688, 	0
56849, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, 0, 0, 	693, 545, 496, 486, 473, 190, 	3.438, -79.562, -84.375, 157.688, 88.250, 178.688, 	0
56869, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, 0, 0, 	692, 544, 495, 485, 473, 190, 	3.438, -79.562, -84.375, 157.688, 88.250, 178.688, 	0
56889, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, 0, 0, 	696, 547, 497, 487, 475, 191, 	3.438, -79.562, -84.375, 157.688, 88.250, 178.688, 	0
56909, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 546, 496, 486, 474, 191, 	3.375, -79.562, -84.375, 157.625, 88.250, 178.688, 	0
56929, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 545, 495, 485, 472, 190, 	3.375, -79.562, -84.438, 157.625, 88.250, 178.688, 	0
56949, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 545, 496, 485, 473, 190, 	3.375, -79.562, -84.438, 157.625, 88.250, 178.688, 	0
56969, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 485, 472, 190, 	3.375, -79.562, -84.438, 157.625, 88.250, 178.688, 	0
56989, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 546, 497, 486, 474, 190, 	3.375, -79.562, -84.438, 157.625, 88.250, 178.688, 	0
57009, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 485, 473, 190, 	3.375, -79.562, -84.438, 157.625, 88.250, 178.688, 	0
57029, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 485, 474, 190, 	3.375, -79.562, -84.562, 157.625, 88.250, 178.688, 	0
57049, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 485, 472, 190, 	3.375, -79.562, -84.625, 157.625, 88.250, 178.688, 	0
57069, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 546, 496, 485, 473, 190, 	3.375, -79.562, -84.625, 157.625, 88.250, 178.688, 	0
57089, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	695, 547, 497, 487, 474, 191, 	3.375, -79.562, -84.688, 157.625, 88.250, 178.688, 	0
57109, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	695, 547, 497, 486, 474, 190, 	3.375, -79.562, -84.688, 157.625, 88.250, 178.688, 	0
57129, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 495, 485, 473, 189, 	3.375, -79.562, -84.750, 157.625, 88.250, 178.688, 	0
57149, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 486, 473, 190, 	3.375, -79.562, -84.812, 157.625, 88.250, 178.688, 	0
57169, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 486, 473, 190, 	3.375, -79.562, -84.875, 157.625, 88.250, 178.688, 	0
57189, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 546, 497, 487, 474, 190, 	3.375, -79.562, 0.000, 0.000, 88.250, 178.688, 	0
57209, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	696, 548, 498, 487, 475, 190, 	3.375, -79.562, 86976.000, 0.000, 88.000, 178.688, 	0
57229, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 495, 485, 473, 190, 	3.375, -79.562, -84.938, 157.625, 88.250, 178.688, 	0
57249, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 495, 485, 473, 190, 	3.375, -79.562, -85.000, 157.625, 88.250, 178.688, 	0
57269, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 495, 485, 473, 190, 	3.375, -79.562, -85.062, 157.625, 88.250, 178.688, 	0
57289, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	695, 547, 497, 486, 474, 190, 	3.375, -79.562, -85.062, 157.625, 88.250, 178.688, 	0
57309, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	697, 548, 497, 487, 475, 191, 	3.375, -79.562, -85.125, 157.625, 88.250, 178.688, 	0
57329, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 546, 496, 485, 473, 190, 	3.375, -79.562, -85.125, 157.625, 88.250, 178.688, 	0
57349, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 545, 495, 484, 473, 190, 	3.375, -79.562, -85.125, 157.625, 88.250, 178.688, 	0
57369, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 484, 474, 190, 	3.375, -79.562, -85.250, 157.688, 88.250, 178.688, 	0
57389, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 546, 497, 485, 473, 190, 	3.375, -79.562, -85.375, 157.688, 88.250, 178.688, 	0
57409, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	696, 547, 498, 487, 475, 191, 	3.375, -79.562, -85.375, 157.688, 88.250, 178.688, 	0
57430, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 495, 485, 473, 190, 	3.375, -79.562, -85.312, 157.688, 88.250, 178.688, 	0
57449, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 544, 495, 485, 473, 190, 	3.375, -79.562, -85.375, 157.688, 88.250, 178.688, 	0
57469, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 544, 494, 484, 473, 190, 	3.375, -79.562, -85.375, 157.688, 88.250, 178.688, 	0
57489, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 547, 496, 486, 474, 190, 	3.375, -79.562, -85.312, 157.688, 88.250, 178.688, 	0
57509, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	696, 546, 497, 486, 475, 191, 	3.375, -79.562, -85.375, 157.688, 88.250, 178.688, 	0
57529, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 545, 495, 485, 474, 190, 	3.375, -79.562, -85.375, 157.688, 88.250, 178.688, 	0
57549, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 545, 495, 485, 473, 190, 	3.375, -79.562, -85.438, 157.688, 88.250, 178.688, 	0
57569, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 495, 484, 473, 190, 	3.375, -79.562, -85.438, 157.688, 88.250, 178.688, 	0
57589, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 546, 496, 486, 474, 191, 	3.375, -79.562, -85.438, 157.688, 88.250, 178.688, 	0
57609, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 546, 496, 486, 474, 191, 	3.375, -79.562, -85.500, 157.688, 88.250, 178.688, 	0
57629, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 495, 485, 473, 190, 	3.375, -79.562, -85.500, 157.688, 88.250, 178.688, 	0
57649, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 495, 484, 472, 189, 	3.375, -79.562, -85.562, 157.688, 88.250, 178.688, 	0
57669, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 485, 473, 190, 	3.375, -79.562, -85.562, 157.688, 88.250, 178.688, 	0
57689, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	695, 546, 497, 487, 475, 191, 	3.375, -79.562, -85.562, 157.688, 88.250, 178.688, 	0
57709, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 486, 474, 190, 	3.375, -79.562, -85.625, 157.688, 88.250, 178.688, 	0
57729, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 486, 473, 190, 	3.375, -79.562, -85.625, 157.688, 88.250, 178.688, 	0
57749, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 495, 485, 472, 190, 	3.375, -79.562, -85.688, 157.688, 88.250, 178.688, 	0
57769, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 495, 485, 472, 190, 	3.375, -79.562, -85.688, 157.688, 88.250, 178.688, 	0
57789, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 546, 496, 486, 474, 190, 	3.375, -79.562, -85.688, 157.688, 88.250, 178.688, 	0
57809, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	691, 543, 494, 484, 472, 190, 	3.375, -79.562, -85.750, 157.688, 88.250, 178.688, 	0
57829, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 495, 484, 473, 190, 	3.375, -79.562, -85.812, 157.688, 88.250, 178.688, 	0
57849, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 495, 485, 473, 191, 	3.375, -79.562, -85.688, 157.688, 88.312, 178.688, 	0
57869, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 545, 496, 486, 473, 191, 	3.312, -79.562, -85.625, 157.688, 88.312, 178.688, 	0
57889, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 546, 496, 486, 474, 191, 	3.375, -79.500, -85.438, 157.688, 88.312, 178.688, 	0
57909, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 495, 485, 473, 191, 	3.375, -79.562, -85.500, 157.688, 88.312, 178.688, 	0
57929, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 496, 485, 473, 190, 	3.375, -79.562, -85.688, 157.688, 88.312, 178.688, 	0
57949, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	691, 544, 495, 484, 472, 190, 	3.375, -79.562, -85.688, 157.688, 88.312, 178.688, 	0
57969, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 546, 497, 486, 473, 190, 	3.375, -79.562, -85.562, 157.688, 88.312, 178.688, 	0
57989, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 546, 497, 486, 473, 190, 	3.375, -79.562, -85.500, 157.688, 88.312, 178.688, 	0
58009, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 545, 496, 485, 472, 190, 	3.375, -79.562, -85.562, 157.688, 88.312, 178.688, 	0
58029, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 545, 496, 485, 472, 190, 	3.375, -79.562, -85.688, 157.688, 88.312, 178.688, 	0
58049, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 495, 484, 472, 190, 	3.375, -79.562, -85.750, 157.688, 88.312, 178.688, 	0
58070, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 546, 496, 486, 473, 191, 	3.375, -79.562, -85.750, 157.688, 88.312, 178.688, 	0
58089, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	695, 546, 497, 486, 474, 191, 	3.375, -79.562, -85.812, 157.688, 88.312, 178.688, 	0
58109, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 495, 484, 472, 190, 	3.375, -79.562, -85.875, 157.688, 88.312, 178.688, 	0
58129, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	691, 544, 494, 483, 472, 190, 	3.375, -79.562, -85.875, 157.688, 88.312, 178.688, 	0
58149, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	691, 544, 494, 484, 472, 191, 	3.375, -79.562, -85.938, 157.688, 88.312, 178.688, 	0
58169, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	695, 546, 496, 486, 473, 191, 	3.375, -79.562, -85.938, 157.688, 88.312, 178.688, 	0
58189, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	695, 547, 497, 487, 474, 191, 	3.375, -79.562, -85.938, 157.688, 88.312, 178.688, 	0
58209, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 495, 484, 472, 191, 	3.375, -79.562, -85.938, 157.688, 88.312, 178.688, 	0
58229, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 495, 485, 472, 191, 	3.375, -79.562, -85.938, 157.688, 88.312, 178.688, 	0
58249, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 485, 472, 190, 	3.375, -79.562, -85.938, 157.688, 88.312, 178.688, 	0
58269, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	694, 546, 496, 486, 473, 191, 	3.375, -79.562, -86.000, 157.688, 88.312, 178.688, 	0
58289, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	695, 546, 497, 486, 475, 191, 	3.375, -79.562, -86.000, 157.688, 88.312, 178.688, 	0
58309, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 495, 484, 472, 190, 	3.375, -79.562, -86.000, 157.688, 88.312, 178.688, 	0
58329, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 495, 484, 472, 190, 	3.375, -79.562, -86.062, 157.688, 88.312, 178.688, 	0
58349, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 495, 485, 472, 190, 	3.375, -79.562, -86.062, 157.688, 88.312, 178.688, 	0
58369, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	695, 546, 497, 486, 475, 191, 	3.375, -79.562, -86.062, 157.688, 88.312, 178.688, 	0
58389, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	695, 546, 497, 486, 474, 191, 	3.375, -79.562, -86.062, 157.688, 88.312, 178.688, 	0
58409, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	693, 545, 496, 485, 474, 191, 	3.312, -79.562, -86.125, 157.688, 88.312, 178.688, 	0
58429, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -20, 0, 	692, 544, 494, 484, 473, 190, 	3.312, -79.562, -86.125, 157.688, 88.312, 178.688, 	0
58449, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	691, 544, 495, 484, 473, 191, 	3.312, -79.562, -86.125, 157.688, 88.312, 178.688, 	0
58469, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 545, 496, 485, 474, 191, 	3.312, -79.562, -86.125, 157.688, 88.312, 178.688, 	0
58489, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 496, 486, 474, 191, 	3.312, -79.562, -86.125, 157.688, 88.312, 178.688, 	0
58509, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	691, 544, 494, 484, 472, 190, 	3.312, -79.562, -86.125, 157.688, 88.312, 178.688, 	0
58529, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	692, 545, 495, 485, 472, 190, 	3.312, -79.562, -86.188, 157.688, 88.312, 178.688, 	0
58549, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	692, 544, 495, 484, 472, 190, 	3.312, -79.562, -86.188, 157.688, 88.312, 178.688, 	0
58569, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 496, 486, 474, 191, 	3.312, -79.562, -86.188, 157.688, 88.312, 178.688, 	0
58589, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 497, 486, 474, 191, 	3.375, -79.562, -86.250, 157.688, 88.312, 178.688, 	0
58609, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	692, 545, 495, 485, 473, 191, 	3.438, -79.562, -86.312, 157.750, 88.312, 178.688, 	0
58629, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	691, 543, 494, 484, 472, 190, 	3.438, -79.562, -86.375, 157.812, 88.312, 178.688, 	0
58649, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 545, 496, 485, 472, 190, 	3.500, -79.562, -86.375, 157.812, 88.312, 178.688, 	0
58669, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 496, 486, 473, 191, 	3.562, -79.562, -86.438, 157.875, 88.312, 178.688, 	0
58689, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	695, 546, 496, 486, 473, 191, 	3.562, -79.562, -86.500, 157.938, 88.312, 178.688, 	0
58710, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 545, 495, 485, 471, 191, 	3.625, -79.562, -86.625, 158.000, 88.312, 178.688, 	0
58729, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 545, 496, 485, 473, 191, 	3.688, -79.562, -86.688, 158.062, 88.312, 178.688, 	0
58749, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 545, 496, 486, 473, 190, 	3.688, -79.562, -86.688, 158.062, 88.312, 178.688, 	0
58769, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	695, 546, 497, 486, 473, 191, 	3.750, -79.562, -86.750, 158.125, 88.312, 178.688, 	0
58789, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 496, 485, 472, 191, 	3.812, -79.562, -86.812, 158.188, 88.312, 178.750, 	0
58809, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	692, 544, 495, 484, 471, 191, 	3.875, -79.562, -86.875, 158.250, 88.312, 178.750, 	0
58829, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	692, 544, 495, 485, 471, 190, 	3.938, -79.562, -86.938, 158.312, 88.312, 178.750, 	0
58849, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 545, 495, 484, 471, 190, 	3.938, -79.562, -87.000, 158.375, 88.312, 178.750, 	0
58869, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	695, 547, 497, 486, 472, 191, 	4.000, -79.562, -87.062, 158.375, 88.312, 178.750, 	0
58889, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	696, 547, 498, 486, 474, 192, 	4.062, -79.562, -87.125, 158.438, 88.312, 178.750, 	0
58909, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 545, 496, 485, 471, 190, 	4.125, -79.562, -87.188, 158.500, 88.312, 178.750, 	0
58929, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 496, 485, 471, 190, 	4.188, -79.562, -87.188, 158.562, 88.312, 178.750, 	0
58949, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 545, 495, 485, 471, 191, 	4.188, -79.562, -87.250, 158.625, 88.312, 178.750, 	0
58969, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 497, 486, 473, 191, 	4.250, -79.562, -87.312, 158.688, 88.312, 178.750, 	0
58989, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 496, 487, 472, 191, 	4.312, -79.562, -87.375, 158.750, 88.312, 178.750, 	0
59009, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	692, 545, 495, 485, 471, 191, 	4.375, -79.562, -87.438, 158.750, 88.312, 178.750, 	0
59029, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 546, 495, 485, 470, 190, 	4.375, -79.562, -87.500, 158.812, 88.312, 178.750, 	0
59049, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 545, 496, 486, 471, 191, 	4.438, -79.562, -87.500, 158.875, 88.312, 178.750, 	0
59069, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 547, 496, 486, 472, 191, 	4.500, -79.562, -87.562, 158.938, 88.312, 178.750, 	0
59089, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	696, 548, 498, 487, 472, 192, 	4.562, -79.562, -87.625, 158.938, 88.312, 178.750, 	0
59109, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 546, 496, 485, 470, 191, 	4.562, -79.562, -87.688, 159.000, 88.312, 178.750, 	0
59129, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 496, 485, 470, 191, 	4.625, -79.562, -87.688, 159.062, 88.312, 178.750, 	0
59149, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 545, 495, 485, 469, 190, 	4.688, -79.562, -87.750, 159.125, 88.312, 178.750, 	0
59169, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 497, 486, 471, 191, 	4.688, -79.562, -87.812, 159.125, 88.312, 178.750, 	0
59189, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	695, 547, 496, 486, 471, 191, 	4.750, -79.562, -87.875, 159.188, 88.312, 178.750, 	0
59209, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 545, 496, 485, 470, 191, 	4.812, -79.562, -87.938, 159.250, 88.312, 178.750, 	0
59229, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 497, 486, 470, 191, 	4.812, -79.562, -88.000, 159.250, 88.312, 178.750, 	0
59249, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 546, 497, 486, 470, 191, 	4.875, -79.562, -88.000, 159.312, 88.312, 178.750, 	0
59269, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	695, 547, 497, 487, 471, 191, 	4.938, -79.562, -88.062, 159.375, 88.312, 178.750, 	0
59289, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	696, 547, 497, 487, 471, 191, 	5.000, -79.562, -88.125, 159.438, 88.312, 178.750, 	0
59309, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 497, 486, 470, 191, 	5.000, -79.562, -88.188, 159.500, 88.312, 178.750, 	0
59329, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 545, 495, 485, 469, 191, 	5.062, -79.562, -88.250, 159.562, 88.312, 178.750, 	0
59350, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 544, 495, 485, 469, 191, 	5.125, -79.562, -88.312, 159.562, 88.312, 178.750, 	0
59369, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	695, 546, 496, 486, 470, 191, 	5.188, -79.562, -88.312, 159.625, 88.312, 178.750, 	0
59389, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	696, 547, 497, 486, 470, 191, 	5.250, -79.562, -88.375, 159.688, 88.312, 178.750, 	0
59409, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	693, 545, 496, 485, 470, 191, 	5.312, -79.562, -88.438, 159.750, 88.312, 178.750, 	0
59429, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	694, 546, 496, 486, 469, 191, 	5.312, -79.562, -88.500, 159.812, 88.312, 178.750, 	0
59449, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	695, 547, 497, 487, 469, 191, 	5.375, -79.562, -88.500, 159.875, 88.312, 178.750, 	0
59469, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	696, 547, 497, 487, 469, 191, 	5.438, -79.562, -88.562, 159.938, 88.312, 178.750, 	0
59489, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	695, 546, 497, 486, 470, 191, 	5.500, -79.562, -88.625, 159.938, 88.312, 178.750, 	0
59509, 0, 0, 	0, 0, 0, 0, 0, 0, 	0, 0, 0, 0, -40, 0, 	692, 544, 495, 485, 467, 190, 	5.500, -79.562, -88.688, 160.000, 88.312, 178.750, 	0
